text,label
Jak se zachází s mikrofonem? Nemůžu na to přijít.,1
ještě jsem měla druh poku ale po prvním mi to už napsalo že jsem použila oba. Co s tím?,1
Vy jste geniální! :),2
"dobrá flashovka, zítra zafáráme s malou :)",2
maji ji uz v ČESKEJCH obchodech ? Kofola Podzimní musim ochutnat :))),2
Tak to je síla.... :o(,0
"Tu jsem měl v Rakousku, je dobrá.",2
"Díky za odpověď. Nechám to na pondělí, až zase poběží samoobsluha...",2
"Přesně tak, tak jsem psal na tiskové oddělení, ale zatím žádná odpověď. Mám u nich dvě čísla a toto budu stále více eskalovat.",1
já taky čokoládovou :-),1
To bych spíš řekla americký pitbull :-),1
Ano mají průvodce ale jen na objednávku.,1
Primlouvam se taky za poldinky. Ty jsou vyborny,2
"Taky jsem na to čučel :o) Nicméně to opravdu vypadá jako na nějaký stojan pro drink, abys neušpinil stůl :P",1
bejvavalo :D kazdy jednou slapne vedle :D,1
tak vsechny 3 sem hned,1
"Klidně bych se vsadila, že teďka po lese nahání divočáky ona :D",1
"oni se diví, že člověk v noci pravděpodobně spí....",1
Přeji vše nejlepší:-) spoluoslavencovi:-),2
Promiňte ale to už bylo řešeno přes vodafon centrum několikrát.,1
"Poslední prázdninový víkend, byl pro mnohé, kterým začala škola 1.9., již před týdnem.",1
"Já nekritizuju vzhled, ale to, že 4. den nejsou stránky v provozu. Rád bych třeba zaplatil vyúčtování on-line, ale bohužel web nefunguje...",0
skvělej fotograf...ZOO to s tímhle pánem vyhrála :o),2
též mám....je skvělý:),2
Tak tohle bylo rychlé. :(,1
Krásná vůně!,2
dobrý den rada bych věděla proč se mi nelze k vám dovolat sice se dovolam na automat ale ne na asistenta,1
Chutná mi moc třešňová. Jsou v plánu i další příchutě?,2
hm si říkám že mi nejde internet v mobilu... služby za všechny prachy fakt že jo,0
"Tak a chtěl jsem abstinovat, no dá se to? no u rčitě ne, tak se těš játra moje, to bude záhul maraton, už zítra vyrážím",1
Jo a neví někdo kdy sýrovka začíná? :),1
Balíček jsem nyní využívala a neaktivoval se mi automaticky.. Tak bych ho chtěla obnovit..,1
ježiši to je užasný video!! :))*,2
jj presne kdyby byl takovej tak bych nevahal :-D,2
zbožňujeme plněná vajíčka ( ty velká ),2
"tak k tomu sedí ""Slunce v duši""...:) krásné raníčko všem..",2
ja chci pracovat pro kofolu.!!!!!!,2
s nákupem jsem byla vždy velice spokojená. Určitě se zajdu kouknout i do kamenne prodejny.,2
já taky problém nemám http://rychlost.cz/rh/20122320152-739f2a07ca.html za 650kč,1
"já mám hvězdičku,měli je v ustí v kauflandu za 6 balení sušenek,je moc pěkná",2
Baška Sedláčková.. Flora je nejlepší ♥♥,2
"to ani nemluvím o tom, že prodávaj čísla různým hypotečním a úvěrovým společnostem, každej druhej den mi chodili smsky",0
neserte mě! Teď si ji budu muset snad jít koupit :D,1
Nádhernej hrad. Díky němu to všechno začalo. :-),2
S Vašim FUP se moc surfovat nedá...,0
Ani mně služba v beta-verzi nefunguje...,0
"Super fotka, zachytil jste skvely okamzik.",2
uzasne to je :),2
dostala jsem jej na vánoce opravdu luxus,2
"Já bych si radost udělala hned, už mám vyhlídnuto, ale penízky se pořád kutálejí někam jinam :))))",1
no já jsem no já to vím,1
"Download rychlost v 16:14 činila celých 8kbit/s,no čím dál lepší...",0
A proto ted tady vsude kolem sebe kalim a vyzivam se v tom,1
v pohode testujes to pro to aby to odladili a šlo to v ostrem provozu. Pokud chces volat zadarmo otevri si okno,1
Jenom 40 ... a co příští týden??? :-(,0
"Doporučoval bych, aby jste se inspirovali u konkurence (Vodafone)",0
Od 15září se ze zpětným voláním dostanu na cenu 2kč mobil mobil tak vše nad tuto cenu je neakceptovatelné.,0
https://www.facebook.com/magicbox.cz/?sk=app_287843677998090 soutěž o zájezd v hodnotě 60 000 na kanárské ostrovy s polopenzí,1
"moc vtipný...samosebou, že už skoro odjakživa",2
děkuji moc za informaci,2
urcite jsem taky pro tetovani,2
"Rády bysme s neteří speciální happy meal s průzkumnickou soupravou získaly,ale na Kladně už není... :-( Poradíte nám,kde získat jinde?",1
Bude McDonalds v Jaroměři? Vždyť už tam bude i Tesco.,1
a cena? jinak fotka vypada velmi dobre a realita je trochu jina skoda:o(,0
Dobře děkuji,2
úžasná vůně-doporučuju!!!,2
Ta je opravdu úžasná:-) Hmmmmmm,2
"myslím Vojto, že bys proti tomuhle běžci neměl šanci ;)",1
to s tím museli pořádně bouchat.,1
"respekt, zobnou půl jelena jako fík, pak přes měsíc tráví, to jsou teda drsňáci..:o)",2
"A i nám se to šiklo,vnoučata jedině a ne jinak,než MILKU.Ale jsme ""starousedlíci"".",2
"reklamy ok,ale služby ? no to snad není ani možné. už aby tu byl čtvrtý operátor,ovšem jestli to padne do drápů PPF :((",0
"a ještě, jeslti se nevyčerpané jednotky převádějí do dalšího měsíce, děkuji.",1
pokušeni!!!!!!!,1
"Ježíšek se učí polsky, aby mohl Čechům i nadále dealovat tu výbornou Kofolu, kterou ti zmrdi prodali...",0
"Ano,bola by som veelmi vdacna :)",1
"Jo,pro jistotu to spadlo den předem...za tenhle měsíc čtvrtej pokus si změnit pár věcí v samoobsluze,stále marně!",0
"Mě se stalo to samé, ale třeba se to odeslalo, jen to prostě se jen zašedne :))",1
"Neměl by příjemce automaticky neplatit v rámci států, kde vy, jako operátor, poskytujete své služby?",1
Jablečný dort..?,1
dáme si všeci :D,1
"Kdyby někomu nadbývaly 3 body, pošlete mi je prosím na 1534006066 Díky moc.",1
pokud neruší výuku... :),1
"To Vodafone: Už tu nemusíte reagovat, vše vyřešeno přes operátora.",1
"Konečně připsané body, ještě že jsem chtěla batoh ložní už jsou pryč!!!",1
"Chudák kočka. Asi je v narkoze. Hloupá legrace, věru.",0
provokatéři... :D,1
"Tak muj HTC Desire taky není mezi podporovanými,tak mám smůlu. Zatím nic moc",0
"Jsem zvědav, zda už konečeně přijde nějaká reakce. O předchozí zboží jsem se musel hlásit 2 měsíce.!!!!!!!!!!!!!!!!!",0
Dakujem za srdiecko :) dufam ze pride coskoro :),2
BIG TASTY BACON bez rajčat je nejlepší :D TOPP,2
Z Oskara už bohužel zbylo málo...,0
Také se připojuji.... Byla úžasná....,2
Voní krásně ))),2
Jenže na těch stránkách nepíšou nic o tom co máme udělat abychom sobíka získali. Jen odkazují na tuto stránku :(,0
vypadaj dobře! ale provensálský neměly chybu!!!!,2
Jednou možná přijde doba že zabalím 3x sim kartu a půjdu k jinému operátorovi ještě mně budou chvilku stoličit a jdu :-)),0
chystáte nějakou soutěž k Vánocům :) ?,1
":D :D jenže já už nevím jaký bych si měl ještě nainstalovat, už jich mám v kompu pět :D",1
souhlasím :-),2
mockrát děkuji za telefon :)) bude se rozhodně hodit! :) Ještě že v Opavě nebyla velká fronta ;),2
"nebyl, protoze maj dobre spočítáno, že bychom volali přes net díky smarfounům a tím by přišli o pěkny prachy za běžný volání",0
mě také ne...zaseklo se..nefunguje mi už delší dobu:-),1
Gicci Envy 100ml ten růžovej flakonek - nějaká rozumná cena??,1
mě by ani nenapadlo nasypat kódy jen tak do obálky... vždycky lepím izolepou..,1
Ty mrňouskové.. :-),2
"Orlosupíku, ať se ti v Alpách daří a líbí!!",2
Už jsem to i vyplnila...,1
Kde v Brně nebo Vyškově neví někdo??,1
kofola to má každoročně vymazlený ;-),2
"Prosím pěkně, proč nefrčí web? Chci změnit tarif a doufám, že jsem si in-kartu nepořizoval zbytečně. http://www.cdbonus.vodafone.cz/",1
"já žádné, protože kdybych je dojedla, zoufalstvím bych umřela:o)",1
Kopačkama .... rozešli jsme se s přítelem.. tak snad ten další rok to bude lepší ? :-/,0
"Ano, mě stačí jen oříznutí, vyměnit nepotřebuju.",1
Tato sleva opět velmi potěšila. A večer si pak pustíme Kámnazrudlu.,2
pohlazení,1
"Napadá mně že to bude.Burizony,nebo kukuříčné lupínky a nebo by to mohla být perníková nápln :-)",1
"nic božského jsem nikdy nejedla, opravdu ta skvělá chuť, stojí za to zhřešit každý den, mňáááááám, milko jsi moje jednička :-D",2
její příběh je zapsaný v jejím pohledu...,1
objednané :),2
"Dobrý večer, naskladníte opět Estee Lauder Bloom? A nebyla by k ní nějaká slevička? :))",1
"Také mi dnes přišli,už mám od Milky vše co jsem měla objednané,děkuji",2
"Pokud je to tak,tak pak uz chapu ten rozdil, mezi lahvovym pivem a cepovanym.",1
Kdy má bejt znovu-otevřena restauračka u malostranskýho náměstí v praze? Chodíme kousek od toho do baru a v noci je docela hlad! :)),1
a nechystate taky jednu pobocku unas v chomutove nahodou ? jeto jak diskriminace tady bez mcdonalda :-),1
Zdravím. Včera jsem převedla tarif Zero na předplacenou kartu. Mám tam tarif Na!Hlas. Mám ale zájem o Na!Dlouho. Jak toho docílím?,1
Halllloooooooo McDonald's Česká republika odpovíte daj se sundat ty náramky dole nebo je protože pokud ne tak je to zbytečnost,1
"Kulda,Pandáček",1
"Prosím, nemáte někdo navíc 4 body? Pošlete na 1534006066 Díky moc.",1
"Petro dovoluji si tvrdit, že připojení i HW máme doma spíše nadstandardní.",1
Pokud máte iPhone 4s máte oboje ;-),1
Vanilková je dobrá! :),2
Ok kouknu se tam ! Díky a hezky den všem !,2
"nádhera, doufejme, že se jim a těm ostatním bude dobře dařit :)",2
"Ano myslela jsem to tak, večer mezi 19 - 7 našeho času na TWIST číslo v zahraničí. Díky za odpověď.",1
držím palce....,1
už mám doma všechny :-),2
"Výrazná,smyslná:))měla jsem ji xoxo))",2
Přes facebook nepřiberu:D,1
"super, vidíš, jsem překoukla - díky. Kurde, spravte tu hru, po padesátém slově to furt blbe, ze přestávají padat bubliny!",0
"René. Nevěřím, že jste toto myslel vážně. Nikdo není tak blbej a takové hovado.",0
tak to je pecka,2
"Ano, překládat češtinu do slovenštiny a naopak je velmi genitálně provedeno, díky službě Bing :-D",1
Swiss king je určitě nejlepší.. :D,2
sak kupili by sme si kofolu néé ... :D,1
aby mi stromek nespadl na hlavu :(,0
vánoční speciál Kofoly ??? :),1
"Marketa má pravdu toto je malamut, nejhezčí pes :-)",2
"Otřesný, člověk se nemůže ani nikam dovolat..",0
Proč máte nastavené mazání příspěvků s odkazy na stránky O2 UK?,0
pojďte do zoo zavřít pár zrzavejch lidí....oni taky prý vymíraj a třeba by je naši vnoučci už nezažili !!!!!!!!,0
a co třeba kdybys to vyřešil sám? :D konkurence ... ?,1
všechno nejlepší :* si výborná! :),2
"Je super že je vidět jméno toho kdo vás obslouží, ale kdo to dělal v kuchyni už vidět není.",0
MILKA je kouzlo jemnost a potěšení :))),2
Krásně se to letos rodí. :-) Fandíme! :-),2
Jako u nás doma. :-),1
ach jo..Toník byl nejhezčí :-/,0
No fakt to z obrázku vypadá jako stehýnka :). Každopádně bych víc uvítal třeba reálnou podobu Krusty burgeru :),1
"Tak nechápu, proč tady pořád nadáváte. Asi se Vám tak moc stýská, jinak si to vysvětlit nedokážu. :-)",0
"Kia,Kery,Rarášek,Zuri, je krásný roztomili :-) :-* velká gratulace :-)",2
První tarif celý + druhý poměrnou částí.,1
a mně se líbí jan jarolímek :),2
"Řekl Daniel, který si o iPhonu může nechat jen zdát..",0
Můj absolutní letní favorit je Aqua Allegoria Mandarine Basilic... osvěží i v největším parnu! ;),2
Ego prý pozývá na Kofolu ! :D,1
Ahoj jak se ruší služba volej domů? Dík,1
"Dobrý, ale lepší je bez té sušené cibule... ;)",1
"Přijedeme se na prcka podívat, už se moc těšíme na nový pavilon..",2
Bohuzel na mobilu nemam zalozky tak navrh napisu sem: jemný dotek milované duše ;),1
A já teď chtěla poslat taky jedno a naběhla mi tabulka že jsem vyhrála a seklo se to. :-(,0
bomba vůně na podzim,2
"Šmarjá, tohle mi nedělejte :D Mi děláte chutě...",1
skutečnáááá tragédie!,0
kontakt odoslaný :-),1
Je někde k sehnani v ČR ta nová kofola? nikde ani vidu ani slechu :(,0
"Nemit nulovy tarif, tak jsem nastvany take, takto je to jedno kde jsem. Platim 0,- volam pres VOIP",1
"Jak se člověk dozví, že vyhrává tu bonboniéru??",1
Od Slevomatu bych jinou reakci nečekal. Přeji vašemu podnikání vše nejlepší ...,0
A kdypak dojde? Není skladem.....,1
dobrý večer mně také nedošel email za výhru mohla bych poprosit o jeho zaslání předem děkuji,1
nejdřív Vodafone a teď T-Mobile..trošku sranda..:D,1
tuk je nepřítel,1
"Je tam pěkně,my tam byli...",2
..moc děkuji za rychlé vyřízení a milé jednání:-),2
"Martine Jiránku, prodavačce máš zavolat, líbí se jí tvůj pes.",1
A dneska tam bylo i nádherné počasí,2
"doporučujeme, byli jsme minule a vše bylo vynikající!",2
PUK kód si můžete snadno zjistit v Můj T-Mobile. Zjistíte ho i pomocí odeslání kódu *123*307# přímo z mobilu.,1
ale byl to super adrenalin i kdyz jsem borce ani nezahledl...,2
ty zrzce určitě :D,1
"+Hana Urbančoková asi meli spatne proskoleny personal, protoze jinde kontrolovali OP",1
"dnes jsme byli a bylo to úžasné! - díky za delší otvíračku, maximálně jsme ji využili :-)",2
"Kurňa, koukal jsem se v práci v metru na tak krásnou dívku v punčoškách Calzedonia a teď tam na mne juká takový ošklivý chlap.",0
hlavně by mě zajímalo proč přestávaj bejt dvoulitrovky!!??,0
"Taky se těším, třeba si na mě sedne kousek štěstíčka ......",2
Prosím kdo kupoval tu pánskou vůni lamborgini???? mám koupeno 5x ale na stránkách mi čísla voucherů neberou co mám dělat???,1
už jich mám pár koupených..od června :-D,2
tak s ni jsem nejspokojenejsi...a moc se zamlouva okoli.....)),2
když jsem chtěl účtenku baba mi jí až na potřetí dala ;),0
souhlasím :),2
"jasné, díky.",1
"Myslíte, že na nokii 6300 je internet také(aby byl zadarmo!) mockrát děkuji za odpověď",1
"Tak jako těhotná už to zřejmě také nestihnu, ale v tom listopadu určitě rádi příjdeme. :-)",2
"Doporučuji VoIP nebo BleskMobil (2,50 Kč). Hlavně se neuvazovat smlouvou a počkat na příchod virtuálních operátorů.",1
ja se jen tak zeptam a na co sou ty konvicky vedle tech carovych kodu na obalech ja totiz strihala jen ty konvicky :-D,1
"ještě že blbost nemůže nadnášet,,,,jinak by jsme měli nejhustší dopravu na světě :-DDDDDDDD",1
"taky jsem se chtěla zeptat, kde je, ale pokud budete jeste posilat, tak jsem asi taky v dalsi vlne",1
"mně se to líbí, špicovní :-)",2
většinou tak za 26,1
"Chtěla bych poprosit, zda někdo má zbylé bodíky, zda mi mohl poslat dětem na čepici. Moje ID je 1922696044. Děkuji moc a moc.",1
jak je možné tašku získat?????,1
"tak už jsem měla hruškovou je dobrá,ale ta pudinková ta je nej nemá chybu opravdu výborná :)",2
už se těšim na realizaci:-),2
Kdy doplníte fotky z ČB?,1
nádherná foteška!!!! ;-),2
"dělala jste někdy web, že jste tak chytrá?",0
Popravdě je to fakt hnusný ta tatarka je děsná ! To si radši dam chickena :D,0
ten už mám...,1
joo skluzan tavič byl nej :D,2
"nádherná vůně,doporučuji!!",2
"No zacina to vypadat jako ""pekne ferova"" soutez... :D",0
"Petriku, Slevomat je fakt nejlepsi...:) Mohu to na zaklade vlastni zkusenosti jenom potvrdit...:)",2
jsem letitý platící zákazník VF CZ a jsem off-line?Je čas přenest svá 3 tarifní čísla ke konkurenci!,0
Některým komentářům tady se musím smát! :-),2
Jaký ten film je? Ještě jsem neviděl....,1
Ježiš to jsou kydy....,0
"Objednán vzorek, tak jsem zvědavá :)",2
tak to vám teda nwm ale mě se zobrazila něčí konverzace kde vás nějaká fany o něco žáda na nokii asha 3 to to rovnou muzu napsat sem ne ?:),1
Pražská ZOO je nádherná!!!,2
to je jednoduchý :D protože máš velký výhry a samý telefony :D takže si tě vychutnají jestli už si tě nevychutnávají :D,1
Už je hotový :D Vevnitř už se svití ... :D,1
Zdravím kde najdu v samoobsluze jestli si můžu vzit už dotovaný telefon. Děkuji,1
ještě 245 minut.....,1
"ja mam taky cepku, akorat je velika, jsem si predstavovala trochu mensi :)",1
ty jsou šikovný!!!:-),2
