text,label
Ondřej: třeba takovej Angus ... to u nás nebude. PROČ ? Prý to český trh neuvítal O.o,0
"Zbysku, neprud a porad:-)",1
za 8litrů ?? :D zcela k smíchu ... za 7 si koupíš HTC Evo a je 3x rychlejší a HLAVNĚ MÁ ANDROID. sou to absolutně vyhozený peníze.,0
"To je škoda,tak až bude příští soutěž,tak mi dejte prosim vědět,děkuju:-)",1
Sak to nejde když sem to kupoval osobně ne?,1
Díky za každou radu.,2
nejvic krasne voni skoro jak dámská taky proto si ju hodně žen kupuje :),2
Má někdo zkušenost?,1
a nemel by moznost mit kazdy vybrat si jake uctovani mu vyhovuje?,1
"můj vodafone, vodafone galerie ... vodafone všechno ... není FUP nazbyt ... :P",1
Kdy už půjde O2 TV???? děkuji za odpověď,1
Je možné si u vás aktivovat některý studentský tarif bez jakéhokoliv závazku?,1
bez prasátka to už neni ono :D,0
já tomu ani nijak nestihnu říct...páč když se mi dostane do ruky ta tabulka tak je během 2 minut ve mě :-D :-D,2
tak kdo je vítěz? :-D,1
Už si něco udělejte s tím webem na odesílání SMS K***A!!!!!!!!!!!!!!!!! Dostáváte od nás peněz na ajťáky dost!!!!,0
"Noo, zrovna ji mám před sebou, jo vzpomínky na mládí...",1
"naliju ti 3 druhy vod ty znalče a evian nepoznáš, nedělej tady zase vévodu prosímtě..;) a nepiš furt no brain pokud ti není třináct..",0
"ano děkuji, jde o m-platbu, o čemž jsem věděl, myslel jsem si že to budu platit 12. 7., když mám zúčtovací období 13-12,",1
to je úžasné! ta snaha a úsilí za tento pohled rozhodně stojí !,2
jůůůůj ty sou tak rozkosný :)))) a mam úplně stejnou dečku jako to prostřední koťátko,2
Já jezdím každý den na kole do práce a i dálky.,1
V Americe je to pro chudší a tady pro bohatší. Na prd no.,0
"prosím,prosím",1
Bude někdy dostupný archív pořadu na internetu?:-),1
I zázraky se dějí :-D,2
ja...bych byla pak za to aby se tie kody vraceli..kdyz to co chci je pryc.......,1
hrozně moooc :)))),2
"Dobrý den, vcera jsem skocil 44484 a nezapocitalo se mihly by jste se podivat jestly ho mate v databazi ? Díky Dominik",1
Nemám u vás telefon :o),1
V moblu neraději max payn,1
"fotky super, osobní zkušenosti se vzdávám :o)",2
"Potkal sob soba,měli radost oba...",1
ta by mohla být výborná,2
Asi si zítra koupím balení Kofo :),1
Dělá. Pokud si ho koupíš jako sendvič a hranolky tak k němu bude i los a pití.,1
"to je pěkný,jen prach bych z toho utírat nechtěla :-)",2
"pokud by byly vybrané, tak by se nemělo zobrazovat nic !!! :D",1
"Všem vám moc děkuji za hlasy,jste moc hodný:))",2
vše nejlepší,2
"musí se poradi, jak se bude ovodafování zákazníku navenek prezentovat!",1
Tak to nějak rozchodil :-),1
Děkuju moc.=),2
"Chybu má, Hrozně moc vzpomínek a flakónek nikde po ruce",0
Tohle bude spíš vypálený :D,1
"co takhle místo kávovaru udělat akci na kapsle, jsou neskutečně drahý",0
nějakou novou Kofolu a nebo při zakoupení plácnu 3 kofol plyšové prasátko juu to by bylo super bych ho chtěla.,2
"Dobrý den, Ondro. Děkuji a zasílám Vám na mail své číslo i čísla mé rodiny, kde prosím o zrušení kontaktování. Děkuji Soňa Rýzová-Häuslerová",1
tato reklama moze chodit den za dnom a vooobec mi nebude vadit :),2
jak využiju kredity na slovenském zlavomatu a jak se tam přilásit?,1
mám pocit že z nás dělaj blázny to si to vážně necháme líbit,0
"Souhlasíme na 100%, fér to není. Asi tady má někdo v ČR odkysličený mozek :).",0
měl jsem to stejně jak ty a budu asi podnikat obdobné kroky,1
"Dobrý den, když odpovím na email od O2 guru, bude doručen?",1
moc moc děkuji :)))),2
"tak kdyz tu u toho budu sedet az do vecera, tak doufam ze aspon vyhraju :D",1
vanoce bez tehle reklamy???To je jako by na Silvestra nebyl Mrazik!!!To proste nejde!!!,2
Jooooooooo....Pašák :DDD sem na ní zezačátku koukala :DDD,2
"OToman Gee: já vím, že to není ""maso"" ani ""houska"", ale za 8 Kč to fakt asi neee. A vyprošuji si ten titul! Díky",0
Jo to ze mne udělá spokojenějšího zákazníka O.o,0
Upřímnou soustrast... Myslíme na ošetřovatele i ostatní gorily :-(,0
"koukám, že se nový chovný samec činí, to je dobře :).",2
nene já už jsem jí vypil,1
"nemám mobilní telefon s internetem, to znamená, že dárek z kalendáře si nemohu vyzvednout?",1
To se týká ale T-mobilu :),1
"Body jsem pořádala docela dlouho a jak na to tak koukám, tak nebudu mít nic. :(",0
Muzete mi poslat mailovy kontakt na zakaznicke oddeleni?,1
"ach jo, teď jsem byl na Mont Blancu, o soutěži jsem nevěděl a vrchol jsem dobyl, to je smůla :( :(",0
Já chci taky!! :-)),2
a k čemu mi asi tak ten kupon bude ????,1
"u T.Mobile se nedá vybrat telefón, který byste chtěli, buď ho nemají anbízejí nebo vůbec ho nezařadily do nabídky",0
V těch co byl Śéf gangu,1
"kapybara je největší hlodavec a má hranatej čumák, tohle malý, to jsem zvědavá .-)",1
Příjemná vůně na léto a každopádně hooodně dobrá cena!,2
"Aaaa, už jsem to našla, tisíceré díky za radu a pěkný den přeji ;) Lenka R.",2
dají se sehnat????,1
asi se tam dnes stavím mrknout,1
"Zatim jsem nezaregistroval, ze by to uz bylo v poradku.",0
"Jak je možné, že zaměstnanecké tarify jsou pro fyzickou osobu z říše snů?",0
a nebyly by někde k vyhrabání retro reklamy na kofolu? ;),1
"aha, mam to nastavený, aby to šlo :O můj odkaz je tady: http://www.reknitosmilkou.cz/index.php?hash=4d3db0bb359a0 tak mi hod sem svůj ;)",1
a je ještě něco kde ho můžu ulovit?,1
říkám že si nedokážu představit že by nějaký muž šel na šetrnou epilaci :D,1
tak to mě to spíše připomíná tohle: :-) https://www.youtube.com/watch?v=mwDmTn4KAZM,1
"Dobrý den, také jsem před 3mi týdny posílala kódy a body nikde... moje id 1942400476, děkuji.",1
jj neuvěřitelné vůně,2
Nemůžu ohodnotit protože ho nemám :D,1
Je suprová,2
Úsměv a objetí :),2
co bych za to dal tam bejt sváma kočky :D,1
Tak to upřímně nechápu.. Ale budiž ;,0
ááá Vojta dělá žraloka..:DDDDDDD,2
Takovej křáp bych nechtěl ani zadarmo !!! Je plno lepších než iP5 !,0
neříkej :D bez tebe bych to nevěděl :D,1
"máte tam básničkz, taky budu doufat :-)",1
"Dobrý den,před 3 týdny jsem posílala kódy a ani dnes nejsou načteny.. kde se stala chyba?? moje číslo 1143431620.děkuji.",0
já jo mám ho na pohovce od minulejch :D,1
"jsem je zatím neviděla, ale mrknu po nich",1
Ách :( Závidím :D,1
nejdou webovky :-(,0
Džoudy a Koumák.,1
"Pan Tau v oblacích,Rumburak,O zvířatech a lidech,Medvědi nic nevědí,Dívka na koštěti,Ordinace v Růžové zahradě,Dokonalý svět",1
To pokaždé hraje tu samou písničku?,1
"Hezký den.Děkuji za info ,kde budou sobíci:o)",2
Ta reklama s těma vousama je úchylná .. zbytečný mrhání surovinami ..,0
Ale možná přijde ještě jedno kolo :),1
už rozesíláte tu čokoládovou novinku?za to skládání puzzle?,1
nejlepší reklama!!!,2
celý o2 je zločin. jejich čachry s fakturama jsou na blití,0
:((( to nam je moc lito,0
"Páni, tohle kdybych uměla! :-)",2
pro registrované to bylo kdysi zdarma! teď je to za kredit! nechápu proč to nezůstalo tak jak to bylo!,0
"krása, dojalo mě to .-)",2
jo a někdo by tu příště moh zkusit stínovat,1
"nemate zac, snad budou mit deti radost :-)",2
"Proč už nefunguje e-shop kofola, kde se dříve dali zakoupit krígle?",1
Jozef : co jsi čekal ?? :D Že půjde s O2 vše jako po másle ? :),0
Taky to tak vidím...,2
to ještě funguje?,1
"taky mi to dneska nějak pořád padá dolů :-(, nechápu, jak někdo může udělat 20 000",0
"já dala taky vše jak se má a nic :(, no ale dcera měla štěstí,ta čokoládičku dostane :), takže i za ni velké díky, byly to nervy :-)",2
"a mám jenom malý dotaz, je to dost vysoké číslo nebo průměr ? :)",1
to jsou broučkové... :-),2
co se hadate to je dobré aji ta fotka s peskem :),2
aspoň u něčeho cena zůstala :D,1
Jana Vondráčková: v zoo Praha mají důchodcovské vstupné pro všechny důchodce a je to rozdělené na ty do 70 let a na ty od 70 let výše.,1
"tak to me mrzi,... o velky dotykovy displej nemam zajem, potrebuji tlacitka :-) necham si to jeste projit hlavou. Dekuji.",1
Richard se s tím jako vždy příliš nepatlal. Ale sněhulák to byl krásnej........ i když vydržel jen pár minutek :-))),1
Swiss King ruluje!! ze všech.. i z celý celkový nabídky Mc Donalds ;),2
"PAVLÍNA: Děkuji za pochvalu :) Ano, ano pracuji :)",2
.. jsem potrhanej smíchy :D,1
kdybys moc chtela tak mam 2 listky :D,1
jo da sem nekdo realnou a nikdo uz do meka nejde :-),0
pěkne hnusnej :D,0
Tak ono já čekal že když jsou ty vánoce tak že bude něco fakt extra a ne free App která je i Free na iTunes no stejně už jde ošatka fuč,0
"Tý jo, a můžeme jim přinýst meloun a krmit je, jako loni krmila ve videu paní Velenská?",1
"A protože se blíží ty Vánoce, co takhle nějaká sleva na nějakou mp3-jku? Myslím, že by šly na dračku :)",1
"já bych to typovala na Jihlavu, nějaká 100. prodejna.....",1
jak může někdo platit za to když chce používat navigaci nepochopim...,0
"Jak zamezím tomu, aby se mi tohle zobrazovalo na zdi? děkuji",1
Tak si dáme jednu nostalgickou: všechno nejlepší k svátku. :),2
"včera jsem to drama líhnutí nedokoukala, tak nevím jestli dráček vylezl celý, řekne mi to někdo??? Díky",1
"Pokud se klíčem myslí nastavené heslo, tak ano. Bohužel, momentálně nemohu telefonovat.",1
"stane se, ja jse zvedavej, kdo mi vrati ty tri stovky za pokutu, kdyz jsem se jednou zpozdil s placenim",0
tak to budou kroužit hladový bestie,0
Zkusím vám nahrát screenshot co aplikace napíše do nového příspěvku,1
mam jen 4 a uz jsou mi na nic tak ti je poslu.,1
Já už bych chtěla dostat Milka plecháček ze soutěže!!!! Někomu z Vás už přišel?,1
"mimikry.... ""Z důvodu nátěru dna bazénu tmavším odstínem barvy nebudou lachtani k vidění "" :D :D",1
dala bych si je hned a je mi jedno jak ve skutečnosti vypadají :D,2
"jsou užasný,nádherní!",2
"Když se chci přihlásit na svoji stránku T -zones,hlásí mi to :kód chyby G 403.Co s tím?",1
Řekla bych že rasa ŇUCHŇACÍ :-),2
Koupíte si od Vodafonu telefon který to umí :D samozřejmě se SPECIÁLNÍ slevou +50% než na internetu,1
"jak????u žehlícího prkna a hromady prádla,po vyžehlení jsem s dětma stavěla lego?",1
"Je to pořád něco, chvíli nejdou mobily, chvíli nejde televize...ale podle O2 je vše v pořádku a proto jsou ceny služeb nedotknutelné. :-(",0
to sem pochopila :D,1
Já jsem si ale dělal legrando :)) mám svoje kolena rád :D,1
"Jako když vypínám budík na mobilu tak je jasný, že prvně vezmu do ruky telefon než vylezu :D",1
"zavolejte si na infolinku (4603), tam Vám audiotextové zprávy odblokují během chvilky.",1
"Přihlaš su na bmwklubu.cz,klusi ti s radostí školu poskytnou",1
"Dobry den, to je mi jasne a kdy kampan skonci?",1
Tak to si Jožko napsal výstižně.,1
"Tento email přišel víc lidem. Poslali ho těm, co vyhrály čokoládu a nešla jim odeslat tabulka :)",1
Mamince i miminku přejeme hodně zdravíčka a klidu. Bylo to úžasné.,2
"Já chci taky záznam.. :) Jůůů.. a jak dlouho se ty mršky líhnou, abych u toho neseděl do 20h :D",2
je tu někdo???????,1
Dobrý den plánujete aplikaci pro obsluhu čísla Moje O2 pro Android? Dekuji,1
"Jasně, náš zakazník, náš pán!!!!!????? Výhoda monopolu.",0
Tomu říkám úsměv :),2
"splatnost mám do 9 ho, vydržím.",1
"To jo .. ale stejně, před 10min. jsem byl 30. a teď jsem 31. , by mě zajímalo komu to jde , když všem ne ...",1
"mam ji ,je uzasna a dlouho vydrzi..",2
"Jn. Já mám ty kouzelné úterky a jak jsem měla kredit, tak mě ho strhávali dokud to šlo",0
Smrt Mekdonaldu =)) Ale dneska jsem si dal skvělýho cheese a malý hranolky =),1
A já bych se nemohla zůčastnit?taky jsem začínající modelka,1
jo :) :D ...jako víš jaké byly tam byly davy? já bych tam nechal celou vyplatu :D,1
"Dobrý den,chtěla bych se zeptat když přítelovi píšu sms,tak mu nedorazí. Čím je to možné? On má telefon samsung galaxy y",1
"Hmm...a je to pryč,no nic půjdu do Paladia :)",1
Nejkrásnější šelmy :))♥,2
"Přesně tento kousek - Siemens C25. Nemohl jsem se jej nabažit a když jsem dal pryč tu anténku, vypadal jsem ještě jako větší frajer :D",1
vypsány jsou ale 1x mi přišel a mohla jse vytisknout a druý ne:),1
A co bude až se to naučím?,1
snad jsem taky včera vyhrála ....a výherní listina by byla opravdu fájn......dáte ji ?,1
"Zdravím, Jano! Beru to jako námět :-)",1
dekuji uz mi to funguje :)),2
"Mě se ty šaty líbí, ale spíš na volný čas :)",2
...odesláno oběma :o),1
Jarda Anelt : přesně tak... ! Huawei mě nezklamal a Ascend je hodně povedený!,2
"Aha, toho, že máte v nabídce i 8 Mbitový internet, jsem si nevšiml, každopádně číslo (snad správné) jsem Vám poslal.",1
Přála bych si konečně moct někam letět...,1
"A když chceš s někým posedět, někoho pozvat, tak už zajedeš raději do normální restaurace. Teď už to bude super.",1
"já měl včera, ale nejde mi tam nastavit datum narození, takže jsem nedostal nic :-(((",0
Do 17h znamená že se od 17h nepouští již přes pokladny ale lidé co sou již v zoo tam mohou být déle nebo musí zoo také opustit ??,1
no právě ...,1
A já děkuji za skvělé mlsání zrovna v sobotu jsem jedno srdíčko předavala k narozeninám Milka je výborná,2
toz taky jsem si to kopil ;-),2
Moc pěknéé :) Vaše přáníčka jsou vždycky excelentní ... Díky ;),2
Hm to bych si nechala líbit:),2
"nééé, to vypadá jako že relaxuješ s medvědem :D",1
"Kde si tu můžu postěžovat, když sem zapomněl PIN a potřebuju sehnat PUK?? =DD",1
dobře díky.,2
"Já ho mám rád, prostě že jo, jednou za čas si myslím, že je to kamarád.",2
"a jak se, prosím, u vás hlídací psi nastavují? I po přihlášení to bohužel u vybraného produktu nemůžu najít:o/",1
Kde najdu nějaký Highscore?,1
"dobrý den, chtěla bych se zeptat od kdy do kdy trvají určitá kola na soutěž o poukázky, nemohu to nikde najít. děkuji moc",1
O2 muzu použít víc těch slevových poukázek ke koupi toho mobilu?,1
"pracuju, taky pilně :-))",1
"Kód chyby: G 502 na SMS bránu se dostanu, ale jakmile se chci přihlásit jako registrovaná, tak mi to hlásí chybu.",1
Tady se někdo uvtíp...,0
tak už se tam prohání jedna ještěrka!:) teď ještě aby vylezla ta želvička..,1
"V ZOO jsem nebyla už asi 25let, ale i tak mám Prahu hodně daleko .. chystám se do Brna",1
"Dobrý den, děkuji za upozornění. Tato spolupráce je skvělá. Přeji také krásný začátek týdne.",2
"sice pozdě, ale fotografie byly odeslány :))",1
5110 100% mám jí do dnes žlutou:),2
Martin Dostal:Tak nějak...:-(,1
a proc me to nenapsalo kolikaty jsme v poradi jen ze litujeme nevyhrali ste,1
"Na Happy Mondays chodím radši dopoledne, protože dopoledne v ZOO je větší klid a menší návštěvnost jak odpoledne. Ostatní počká.",1
"chjo, psy nevedu, ale klidně přijdu v tričku s Pinkie Pie a ještě vám zazpívám You gotta share nebo Cupcakes :D",1
"Dobrý den, tak to není opravdu dobrá zpráva, škoda. Prosím upravte si tedy mapu pokrytí, protože není pravdivá. Díky a na shledanou.",0
jo ale já tam nejsem,1
Hele a co tak všichni zrušit smlouvy a přestat volat a smskovat...???,0
"správně, kam se hrabe halloweenská dýně na tradiční českou velikonoční brokovnici.",0
"dvojnásobná FUP je do konce ledna 2012 pak se sníží na normal, aspoň takhle mi to bylo řečeno u operátora když jsem mamče aktivovala balíček",1
"Mám za to lidi, že to zde asi nikdo nemaže. Již včera se mi u přátel neukazovali komentáře a samostatně se mazala odpověď.",1
nedávno jsem ji mněla možnost zkusit a fakt je to nádhera!,2
"Dobrý den, mohu se zeptat, jak poznám,že ten den jsou už dárky za 1 Kč vyprodány? :)",1
"Kávová by byla skvělá, ale mohla by to být i milka oreo.",2
Můj nejoblíbenější spolu se Swiss Kingem.,2
tak to asi bude nějaký výpadek .. ale štve mě to ...,0
kdy bude losování?? :-),1
